,Date,Manner of Death,Armed,Age,Gender,Race,City,State,Signs of Mental Illness,Threat Level,Flee,Body Camera,Longitude,Latitude,Is Geocoding Exact
3333,2018-05-02,Shot,Gun,27.0,Male,Hispanic,Kansas City,Kansas,False,Other,,False,-94.656,39.124,True
3334,2018-05-02,Shot,Gun,67.0,Male,"Black, non-Hispanic",Dallas,Texas,False,Attack,Not fleeing,False,-96.679,32.806999999999995,True
3335,2018-05-02,Shot,Gun,24.0,Male,"Black, non-Hispanic",Columbus,Georgia,False,Attack,Car,False,-84.98,32.496,True
3336,2018-05-03,Shot,Machete,26.0,Male,Hispanic,Orosi,California,True,Attack,Not fleeing,False,-119.296,36.548,True
3337,2018-05-03,Shot,Knife,28.0,Male,"White, non-Hispanic",Sandia,Texas,False,Attack,Not fleeing,False,-97.88,28.022,True
3338,2018-05-04,Shot,Gun,21.0,Male,"White, non-Hispanic",Terre Haute,Indiana,False,Attack,Car,False,-87.398,39.37,True
3339,2018-05-04,Shot,Toy Weapon,54.0,Male,,Oakfield,Maine,False,Other,Not fleeing,False,-68.115,46.108000000000004,True
3340,2018-05-05,Shot,Gun,24.0,Male,"White, non-Hispanic",Kettering,Ohio,False,Attack,Not fleeing,False,-84.13600000000001,39.669000000000004,True
3341,2018-05-05,Shot,Gun,51.0,Male,,Scottsdale,Arizona,False,Attack,Foot,False,-111.899,33.451,True
3342,2018-05-05,Shot,Gun,59.0,Male,,Bexar County,Texas,True,Attack,Foot,False,-98.493,29.254,True
3343,2018-05-05,Shot,Vehicle,21.0,Female,"White, non-Hispanic",Aurora,Missouri,False,Attack,Car,False,-93.71799999999999,36.971,True
3344,2018-05-06,Shot,Gun,73.0,Male,"White, non-Hispanic",Fairview,Ohio,True,Attack,Not fleeing,False,-81.234,40.056999999999995,True
3345,2018-05-06,Shot,Gun,39.0,Male,"White, non-Hispanic",Prague,Oklahoma,False,Attack,Car,False,-96.686,35.486999999999995,True
3346,2018-05-06,Shot,Taser,32.0,Male,"Black, non-Hispanic",East Point,Georgia,False,Attack,Car,False,-84.485,33.652,True
3347,2018-05-06,Shot,Gun,38.0,Male,"White, non-Hispanic",Casper,Wyoming,False,Attack,Not fleeing,False,-106.29799999999999,42.835,True
3348,2018-05-07,Shot,,32.0,Male,Hispanic,Orlando,Florida,False,Attack,Car,False,-81.352,28.553,True
3349,2018-05-07,Shot,Gun,26.0,Male,"White, non-Hispanic",Tulsa,Oklahoma,False,Other,Not fleeing,True,-95.851,36.105,True
3350,2018-05-07,Shot,Gun,55.0,Female,"White, non-Hispanic",Floyd County,Georgia,False,Attack,Car,False,-85.18700000000001,34.214,True
3351,2018-05-07,Shot,Gun,50.0,Male,"White, non-Hispanic",Appleton,Wisconsin,True,Other,Not fleeing,True,-88.368,44.262,True
3352,2018-05-07,Shot,Gun,49.0,Female,Hispanic,Yuma,Arizona,False,Other,Not fleeing,False,-114.618,32.721,True
3353,2018-05-07,Shot,Gun,48.0,Male,"White, non-Hispanic",Hackett,Arkansas,False,Attack,Not fleeing,False,-94.355,35.198,True
3354,2018-05-08,Shot,Gun,65.0,Male,"White, non-Hispanic",Lancaster,Pennsylvania,False,Attack,Not fleeing,False,-76.29899999999999,40.076,True
3355,2018-05-08,Shot,Knife,37.0,Male,,Tucson,Arizona,False,Other,Foot,False,-110.91,32.251,True
3356,2018-05-08,Shot,Toy Weapon,37.0,Male,"White, non-Hispanic",Glade Spring,Virginia,False,Other,Other,False,-81.781,36.769,True
3357,2018-05-08,Shot,Knife,45.0,Male,Hispanic,Greeley,Colorado,False,Other,Foot,False,-104.745,40.427,True
3358,2018-05-09,Shot,Gun,33.0,Male,"Black, non-Hispanic",Jackson,Mississippi,False,Attack,Not fleeing,False,-90.244,32.254,True
3359,2018-05-10,Shot,Vehicle,46.0,Male,"White, non-Hispanic",Morristown,Tennessee,False,Attack,Not fleeing,False,-83.27600000000001,36.201,True
3360,2018-05-10,Shot,Gun,33.0,Male,"White, non-Hispanic",Lower Burrell,Pennsylvania,False,Other,Not fleeing,False,-79.729,40.583,True
3361,2018-05-11,Shot,Gun,,Male,,York,Wisconsin,False,Attack,Car,False,,,True
3362,2018-05-11,Shot,Gun,51.0,Male,,Clark County,Wisconsin,False,Attack,Car,False,,,True
3363,2018-05-11,Shot,Knife,33.0,Male,"White, non-Hispanic",Haughton,Louisiana,False,Other,Not fleeing,False,-93.51,32.486999999999995,True
3364,2018-05-11,Shot,Gun,51.0,Male,"White, non-Hispanic",Evansville,Indiana,False,Attack,Foot,False,-87.54799999999999,37.999,True
3365,2018-05-11,Shot,Gun,52.0,Male,"White, non-Hispanic",Talihina,Oklahoma,False,Attack,Not fleeing,False,-95.04799999999999,34.751,True
3366,2018-05-11,Shot,Knife,24.0,Male,Native American,Blackfoot,Idaho,False,Attack,Not fleeing,False,-112.35600000000001,43.18,True
3367,2018-05-12,Shot,Gun,55.0,Male,"White, non-Hispanic",Columbus,Ohio,False,Attack,Car,False,-83.04799999999999,39.931999999999995,True
3368,2018-05-13,Shot,Unknown Weapon,28.0,Male,"Black, non-Hispanic",Portsmouth,Virginia,False,Other,Not fleeing,False,-76.367,36.815,True
3369,2018-05-13,Shot,Gun,36.0,Male,"White, non-Hispanic",Amite,Louisiana,False,Attack,Not fleeing,False,-90.29299999999999,30.779,True
3370,2018-05-13,Shot,Gun,54.0,Male,,Carnesville,Georgia,False,Attack,Not fleeing,False,-83.19200000000001,34.406,True
3371,2018-05-13,Shot,Gun,38.0,Male,,Dearborn Heights,Michigan,False,Other,Not fleeing,False,-83.274,42.342,True
3372,2018-05-14,Shot,Gun,24.0,Male,"Black, non-Hispanic",Clinton,Maryland,False,Attack,Not fleeing,False,-76.882,38.769,True
3373,2018-05-14,Shot,Unarmed,20.0,Male,"White, non-Hispanic",Royal Oak,Michigan,False,Attack,Not fleeing,False,-83.12700000000001,42.482,True
3374,2018-05-14,Shot,Gun,54.0,Male,"White, non-Hispanic",Wales,Maine,False,Attack,Not fleeing,False,-70.08,44.155,True
3375,2018-05-14,Shot,Gun,53.0,Male,"White, non-Hispanic",Quincy,Illinois,False,Other,Not fleeing,False,-91.398,39.916,True
3376,2018-05-14,Shot,Gun,36.0,Male,Hispanic,San Antonio,Texas,False,Attack,Not fleeing,False,-98.47,29.412,True
3377,2018-05-14,Shot and Tasered,Unarmed,24.0,Male,"Black, non-Hispanic",Richmond,Virginia,False,Attack,Car,True,-77.442,37.553000000000004,True
3378,2018-05-15,Shot,Gun,34.0,Male,"White, non-Hispanic",Lake Mary,Florida,False,Other,Car,False,-81.347,28.756,True
3379,2018-05-16,Shot,Knife,59.0,Male,"White, non-Hispanic",Martins Ferry,Ohio,False,Other,Not fleeing,False,-80.743,40.1,True
3380,2018-05-17,Shot,Gun,34.0,Male,"White, non-Hispanic",Norman,Oklahoma,False,Attack,Not fleeing,False,-97.257,35.22,True
3381,2018-05-18,Shot,Gun,,Male,,Plymouth Township,Michigan,True,Attack,Foot,False,-83.42,42.353,True
3382,2018-05-18,Shot,Unknown Weapon,29.0,Male,Hispanic,Laredo,Texas,False,Other,,False,-99.48899999999999,27.441999999999997,True
3383,2018-05-18,Shot,Hatchet,24.0,Male,"White, non-Hispanic",Gresham,Oregon,False,Other,Car,False,-122.46799999999999,45.483000000000004,True
3384,2018-05-19,Shot,,77.0,Male,"White, non-Hispanic",Sunridge,Nevada,False,Attack,,False,-119.772,39.093,True
3385,2018-05-19,Shot,Gun,30.0,Male,"White, non-Hispanic",Columbus,Ohio,False,Attack,Not fleeing,False,-83.035,39.955999999999996,True
3386,2018-05-19,Shot,Gun,36.0,Male,Hispanic,Pueblo,Colorado,False,Attack,Not fleeing,False,-104.488,38.273,True
3387,2018-05-20,Shot,Gun,36.0,Male,"White, non-Hispanic",Baxter,Kentucky,False,Other,Foot,False,-83.329,36.863,True
3388,2018-05-21,Shot,Gun,58.0,Male,"White, non-Hispanic",Joshua Tree,California,True,Attack,Foot,False,-116.37,34.121,True
3389,2018-05-21,Shot,,47.0,Male,"Black, non-Hispanic",West Memphis,Arkansas,False,Attack,Car,False,,,True
3390,2018-05-22,Shot,Knife,49.0,Male,Hispanic,Mathis,Texas,False,Other,Not fleeing,False,-97.835,28.099,True
3391,2018-05-23,Shot,Gun,31.0,Female,"White, non-Hispanic",Gurnee,Illinois,False,Attack,Foot,False,-87.943,42.38,True
3392,2018-05-23,Shot,Knife,25.0,Male,"White, non-Hispanic",Fox Crossing,Wisconsin,True,Other,Not fleeing,False,,,True
3393,2018-05-23,Shot,Unarmed,20.0,Female,Hispanic,Rio Bravo,Texas,False,Attack,Not fleeing,False,-99.48,27.364,True
3394,2018-05-24,Shot,Unarmed,30.0,Male,"White, non-Hispanic",Citra,Florida,False,Attack,Foot,True,-82.11,29.412,True
3395,2018-05-24,Shot,Unarmed,33.0,Male,"White, non-Hispanic",Cleveland,Ohio,True,Attack,Not fleeing,False,-81.68,41.515,True
3396,2018-05-25,Shot,Vehicle,29.0,Male,"White, non-Hispanic",Dumas,Texas,False,Attack,Not fleeing,False,-101.999,36.033,True
3397,2018-05-25,Shot,Knife,,Male,,Mountain Home,Idaho,False,Other,Car,False,-115.691,43.133,True
3398,2018-05-25,Shot,Knife,31.0,Male,"White, non-Hispanic",Fort Morgan,Colorado,True,Other,Not fleeing,False,-103.773,40.253,True
3399,2018-05-26,Shot,Gun,51.0,Male,"White, non-Hispanic",Silsbee,Texas,False,Other,Not fleeing,False,-94.178,30.349,True
3400,2018-05-27,Shot,Knife,42.0,Male,Hispanic,San Diego,California,True,Other,Not fleeing,True,-117.084,32.564,True
3401,2018-05-27,Shot,Gun,67.0,Male,"White, non-Hispanic",Grand Junction,Colorado,False,Attack,Not fleeing,False,-108.51100000000001,39.077,True
3402,2018-05-27,Shot,Knife,,Male,,Everton,Missouri,True,Other,Not fleeing,False,,,True
3403,2018-05-28,Shot,Gun,23.0,Male,"White, non-Hispanic",West Jordan,Utah,False,Attack,Car,False,,,True
3404,2018-05-29,Shot,Gun,34.0,Male,Native American,Phoenix,Arizona,False,Other,Not fleeing,False,-112.12100000000001,33.575,True
3405,2018-05-29,Shot,Metal Pipe,51.0,Male,Hispanic,Riverbank,California,False,Attack,Not fleeing,False,-120.94,37.74,True
3406,2018-05-29,Shot,Toy Weapon,19.0,Male,"White, non-Hispanic",Cottonwood Heights,Utah,False,Other,Foot,False,-111.82799999999999,40.63,True
3407,2018-05-30,Shot,Pick-Axe,29.0,Male,Hispanic,Los Angeles,California,False,Attack,Foot,True,-118.43,34.268,True
3408,2018-05-30,Shot,Gun,23.0,Male,"Black, non-Hispanic",Florida City,Florida,False,,Not fleeing,False,-80.48,25.461,True
3409,2018-05-31,Shot,Knife,46.0,Female,"White, non-Hispanic",Fullerton,California,True,Other,Not fleeing,False,-117.898,33.874,True
3410,2018-05-31,Shot,Knife,42.0,Male,"Black, non-Hispanic",Thomasville,North Carolina,False,Attack,Car,False,-80.07600000000001,35.908,True
3411,2018-06-01,Shot,Unarmed,21.0,Male,Hispanic,Dundee,Florida,False,Attack,Not fleeing,False,-81.612,28.026999999999997,True
3412,2018-06-01,Shot,Knife,55.0,Male,Asian,Honolulu,Hawaii,True,Attack,Not fleeing,False,-158.005,21.391,True
3413,2018-06-01,Shot,Knife,,Male,"White, non-Hispanic",Torrance,California,False,Other,Not fleeing,False,-118.352,33.85,True
3414,2018-06-02,Shot,,43.0,Male,"Black, non-Hispanic",Chicago,Illinois,False,Attack,Car,False,-87.765,41.872,True
3415,2018-06-03,Shot,Unarmed,32.0,Male,Hispanic,Chickasha,Oklahoma,False,Other,Car,False,-97.936,35.053000000000004,True
3416,2018-06-03,Shot,Ax,,Male,,Mecca,California,False,Other,Not fleeing,False,-116.079,33.569,True
3417,2018-06-03,Shot,Gun,34.0,Male,Hispanic,Jurupa Valley,California,False,Attack,Car,False,-117.48200000000001,34.013000000000005,True
3418,2018-06-04,Shot,Gun,40.0,Male,"White, non-Hispanic",Springfield,Missouri,False,Attack,Foot,False,-93.307,37.236,True
3419,2018-06-05,Shot,Gun,55.0,Male,Hispanic,Pearland,Texas,True,Attack,Not fleeing,False,-95.286,29.570999999999998,True
3420,2018-06-05,Shot,Gun,20.0,Male,"White, non-Hispanic",Wilmington,North Carolina,True,Other,Not fleeing,False,-77.836,34.285,True
3421,2018-06-06,Shot,Gun,24.0,Male,"Black, non-Hispanic",Chicago,Illinois,False,Other,,False,-87.619,41.81,True
3422,2018-06-06,Shot,Glass Shard,43.0,Male,Hispanic,Merrick,New York,False,Other,,False,-73.563,40.665,True
3423,2018-06-06,Shot,Gun,56.0,Male,"White, non-Hispanic",LaGrange,Georgia,True,Attack,Not fleeing,False,-85.03200000000001,33.036,True
3424,2018-06-06,Shot,Gun,47.0,Male,"White, non-Hispanic",Delaware,Ohio,True,Other,Not fleeing,False,-83.038,40.295,True
3425,2018-06-07,Shot,Gun,33.0,Male,"White, non-Hispanic",Albuquerque,New Mexico,False,Attack,Car,False,-106.63799999999999,35.069,True
3426,2018-06-07,Shot,Knife,20.0,Female,"White, non-Hispanic",Austin,Texas,False,Other,,True,-97.698,30.198,True
3427,2018-06-07,Shot,Gun,28.0,Male,"Black, non-Hispanic",Gary,Indiana,False,Attack,Not fleeing,False,-87.346,41.593,True
3428,2018-06-07,Shot,Gun,50.0,Male,"White, non-Hispanic",Benton City,Washington,False,Other,Not fleeing,False,-119.488,46.263000000000005,True
3429,2018-06-08,Shot,Unarmed,36.0,Male,"White, non-Hispanic",Madison County,Mississippi,False,,Not fleeing,False,-90.05799999999999,32.455999999999996,True
3430,2018-06-08,Shot,Gun,47.0,Male,"White, non-Hispanic",Hardwick,New Jersey,True,Attack,Car,False,-75.038,41.031000000000006,True
3431,2018-06-09,Shot,Vehicle,36.0,Female,"Black, non-Hispanic",Deptford,New Jersey,False,Other,Car,False,-75.097,39.838,True
3432,2018-06-09,Shot,Gun,49.0,Male,"White, non-Hispanic",Temple,Texas,False,Attack,Not fleeing,False,-97.37200000000001,31.076,True
3433,2018-06-10,Shot,Unknown Weapon,34.0,Male,"White, non-Hispanic",Westminister,Colorado,False,Other,Foot,False,-105.084,39.863,True
3434,2018-06-11,Shot,Unarmed,41.0,Male,"Black, non-Hispanic",Silver Spring,Maryland,True,Attack,Not fleeing,True,-77.014,39.005,True
3435,2018-06-11,Shot,Knife,29.0,Male,Hispanic,Whittier,California,False,Other,Car,False,-118.024,33.982,True
3436,2018-06-12,Shot,Gun,34.0,Male,"Black, non-Hispanic",Danville,Illinois,False,Attack,Car,False,-87.64200000000001,40.141999999999996,True
3437,2018-06-12,Shot,Unarmed,34.0,Male,"White, non-Hispanic",Phoenix,Arizona,False,Other,Not fleeing,False,-112.074,33.488,True
3438,2018-06-12,Shot,Gun,22.0,Male,"Black, non-Hispanic",Washington,District of Columbia,False,Attack,Not fleeing,False,-77.006,38.876999999999995,True
3439,2018-06-12,Shot,Gun,26.0,Male,"Black, non-Hispanic",Monroe,Georgia,True,Attack,,False,-83.751,33.893,True
3440,2018-06-12,Shot,Knife,32.0,Male,"White, non-Hispanic",Hardwick,New Jersey,False,Other,Not fleeing,False,-74.919,41.023,True
3441,2018-06-13,Shot,Gun,,Male,,Denver,Colorado,False,Attack,Foot,False,-104.979,39.74,True
3442,2018-06-13,Shot,Gun,44.0,Male,"White, non-Hispanic",Pike County,Ohio,False,Attack,Not fleeing,False,-83.09200000000001,39.013000000000005,True
3443,2018-06-13,Shot,Toy Weapon,21.0,Male,"White, non-Hispanic",Eustis,Florida,True,Attack,Not fleeing,False,-81.685,28.84,True
3444,2018-06-14,Shot,Gun,,Female,,Denver,Colorado,False,Attack,Not fleeing,False,-105.00299999999999,39.821999999999996,True
3445,2018-06-14,Shot,Gun,29.0,Male,Hispanic,Hall County,Georgia,False,Attack,Foot,False,-83.85600000000001,34.262,True
3446,2018-06-14,Shot,Gun And Car,18.0,Male,"Black, non-Hispanic",Las Vegas,Nevada,False,Attack,Car,False,-115.021,36.189,True
3447,2018-06-14,Shot,Gun,33.0,Male,"Black, non-Hispanic",Kansas City,Missouri,False,Attack,Not fleeing,False,-94.586,39.1,True
3448,2018-06-14,Shot,Sword,28.0,Female,"White, non-Hispanic",Kansas City,Missouri,False,,Not fleeing,False,-94.531,39.163000000000004,True
3449,2018-06-14,Shot,Gun,,Male,"White, non-Hispanic",Kansas City,Missouri,True,Other,Not fleeing,False,-94.586,39.1,True
3450,2018-06-14,Shot,Gun,40.0,Male,Hispanic,Kirkland,Washington,False,Other,Not fleeing,False,-122.176,47.731,True
3451,2018-06-15,Shot,Unarmed,40.0,Male,"White, non-Hispanic",Nokomis,Illinois,False,Other,Foot,False,-89.289,39.306999999999995,True
3452,2018-06-16,Shot,Toy Weapon,53.0,Male,,Mesa,Arizona,False,Attack,Not fleeing,False,-111.771,33.452,True
3453,2018-06-16,Shot,Knife,37.0,Male,"Black, non-Hispanic",Warwick,New York,False,Other,Not fleeing,False,-74.36,41.25899999999999,True
3454,2018-06-16,Shot,Unarmed,47.0,Male,Hispanic,Albuquerque,New Mexico,False,Attack,Car,False,-106.62200000000001,35.075,True
3455,2018-06-16,Shot,Knife,30.0,Male,,Van Nuys,California,True,Attack,Not fleeing,False,-118.444,34.187,True
3456,2018-06-16,Shot,Gun,48.0,Male,,Phoenix,Arizona,False,Attack,Car,False,-112.134,33.568000000000005,True
3457,2018-06-17,Shot,Gun,33.0,Male,"Black, non-Hispanic",Trenton,New Jersey,False,Attack,Not fleeing,False,-74.753,40.209,True
3458,2018-06-17,Shot,Gun,44.0,Male,Hispanic,South Salt Lake,Utah,False,Other,Not fleeing,False,-111.87899999999999,40.702,True
3459,2018-06-19,Shot,Gun,65.0,Male,"White, non-Hispanic",Cumming,Georgia,False,Attack,Not fleeing,False,-84.23100000000001,34.231,True
3460,2018-06-19,Shot,Gun,20.0,Male,"Black, non-Hispanic",Stone Mountain,Georgia,False,Attack,Not fleeing,False,-84.196,33.754,True
3461,2018-06-19,Shot,Unarmed,17.0,Male,"Black, non-Hispanic",Pittsburgh,Pennsylvania,False,,Foot,False,-79.839,40.397,True
3462,2018-06-19,Shot,Knife,55.0,Male,"White, non-Hispanic",Tucumcari,New Mexico,False,Attack,Not fleeing,False,-103.73299999999999,35.167,True
3463,2018-06-20,Shot,Unarmed,33.0,Male,"Black, non-Hispanic",Kingsland,Georgia,False,Attack,Foot,True,-81.653,30.789,True
3464,2018-06-20,Shot,Gun,29.0,Male,,Parma,Ohio,False,Attack,Not fleeing,False,-81.77,41.395,True
3465,2018-06-20,Shot,Metal Pole,44.0,Male,"White, non-Hispanic",Bend,Oregon,False,Other,Not fleeing,False,-121.26100000000001,44.092,True
3466,2018-06-22,Shot,Knife,37.0,Male,"White, non-Hispanic",Fairfield,Ohio,False,Attack,Not fleeing,False,-84.565,39.314,True
3467,2018-06-22,Shot,Knife,32.0,Male,"Black, non-Hispanic",Atlantic City,New Jersey,False,Attack,Not fleeing,True,-74.435,39.368,True
3468,2018-06-22,Shot,Knife,31.0,Male,"White, non-Hispanic",Harrisonburg,Virginia,False,Attack,Not fleeing,False,-78.84899999999999,38.436,True
3469,2018-06-22,Shot,Toy Weapon,,Male,,Inglewood,California,True,Attack,Not fleeing,False,-118.355,33.963,True
3470,2018-06-22,Shot,Knife,20.0,Male,"White, non-Hispanic",Albany,New York,True,Attack,Not fleeing,False,-73.778,42.667,True
3471,2018-06-23,Shot,Gun,30.0,Male,"Black, non-Hispanic",Minneapolis,Minnesota,False,Attack,Foot,True,-93.289,45.042,True
3472,2018-06-23,Shot,Knife,25.0,Male,"Black, non-Hispanic",Monroe,Louisiana,False,Attack,Not fleeing,False,-92.09700000000001,32.492,True
3473,2018-06-23,Shot,Gun,,Male,,San Diego,California,False,Attack,Not fleeing,False,-117.169,32.722,True
3474,2018-06-23,Shot,Gun,47.0,Male,"White, non-Hispanic",Coos Bay,Oregon,False,Attack,Not fleeing,False,-124.21700000000001,43.358000000000004,True
3475,2018-06-23,Shot,Gun And Knife,48.0,Male,"White, non-Hispanic",Meridian,Idaho,False,Other,Not fleeing,False,-116.404,43.623000000000005,True
3476,2018-06-23,Shot,Gun,38.0,Male,,Centennial,Colorado,False,Attack,Car,False,-104.904,39.602,True
3477,2018-06-23,Shot,Bow And Arrow,32.0,Male,Other,North Shore,Hawaii,True,Attack,Not fleeing,False,-158.036,21.68,True
3478,2018-06-25,Shot,Unknown Weapon,18.0,Male,Hispanic,Galveston,Texas,False,,,False,-94.82700000000001,29.289,True
3479,2018-06-25,Shot,Gun,29.0,Male,"White, non-Hispanic",Garland,Texas,False,Attack,Car,False,-96.671,32.868,True
3480,2018-06-25,Shot,Gun,30.0,Male,"White, non-Hispanic",Grenada,Mississippi,False,Other,Car,False,-89.838,33.721,True
3481,2018-06-25,Shot,Gun,36.0,Male,,Prompton,Pennsylvania,True,Attack,Not fleeing,False,-75.334,41.581,True
3482,2018-06-27,Shot,Gun,39.0,Male,"White, non-Hispanic",Aurora,Colorado,False,Attack,Foot,False,-104.884,39.74,True
3483,2018-06-29,Shot,Gun,36.0,Male,Hispanic,Aurora,Colorado,False,Attack,Car,True,-104.819,39.726,True
3484,2018-06-29,Shot,Gun,36.0,Male,"White, non-Hispanic",Russellville,Arkansas,False,Attack,Not fleeing,False,-93.13799999999999,35.289,True
3485,2018-06-29,Shot,Gun,54.0,Male,"White, non-Hispanic",Dade City,Florida,True,Attack,Not fleeing,False,-82.14399999999999,28.287,True
3486,2018-06-29,Shot,Unknown Weapon,27.0,Male,"Black, non-Hispanic",Pomona,California,False,,Car,False,-117.81200000000001,34.046,True
3487,2018-06-29,Shot,Gun,45.0,Male,"White, non-Hispanic",Portland,Oregon,False,,,False,-122.685,45.51,True
3488,2018-06-29,Shot,Gun,19.0,Male,"Black, non-Hispanic",Phoenix,Arizona,False,Attack,Not fleeing,False,-112.145,33.514,True
3489,2018-06-29,Shot,Ax,36.0,Male,"White, non-Hispanic",North Pole,Alaska,False,Other,,False,-147.425,64.811,True
3490,2018-06-29,Shot,Knife,33.0,Male,"White, non-Hispanic",Lawrenceburg,Tennessee,False,Other,Foot,False,-87.323,35.266,True
3491,2018-06-29,Shot,Gun,56.0,Male,"White, non-Hispanic",Waterford Township,Michigan,True,Attack,Car,False,-83.35,42.69,True
3492,2018-07-01,Shot,Metal Object,,Male,,Santa Ana,California,False,,Not fleeing,False,-117.874,33.748000000000005,True
3493,2018-07-01,Shot,Gun,33.0,Male,"White, non-Hispanic",Boise,Idaho,False,Attack,Foot,False,-116.296,43.586999999999996,True
3494,2018-07-01,Shot,Sword,60.0,Male,Asian,Grandview,Missouri,False,Other,Not fleeing,False,-94.524,38.855,True
3495,2018-07-01,Shot,Knife,26.0,Male,"White, non-Hispanic",Panora,Iowa,False,Other,Not fleeing,False,-94.37100000000001,41.692,True
3496,2018-07-03,Shot,Gun,52.0,Male,"White, non-Hispanic",South Elgin,Illinois,False,Attack,Not fleeing,False,-88.29899999999999,41.985,True
3497,2018-07-03,Shot,Knife,40.0,Male,"Black, non-Hispanic",Fayetteville,North Carolina,False,Attack,Not fleeing,False,-78.971,35.045,True
3498,2018-07-03,Shot,Gun,33.0,Male,"Black, non-Hispanic",Chicago,Illinois,False,Other,Foot,True,-87.743,41.886,True
